arch,baseline_benchmark_time_ms,benchmark_device_id,benchmark_flags,benchmark_optimal_start_order,benchmark_optimal_time_ms,benchmark_order_in_list,benchmark_result_order,benchmark_speedup,benchmark_start_order_vs_result,benchmark_status,benchmark_time_ms,candidate_id,compile_flags,compile_order_in_list,compile_status,device,dispatch_id,notes,rocm_version,to_benchmark,tuner_commit
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,867,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",867,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,868,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",868,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,869,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",869,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,870,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",870,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,871,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",871,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,872,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",872,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,873,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",873,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,874,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",874,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,875,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",875,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,876,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",876,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,877,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",877,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,878,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",878,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,879,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",879,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,880,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",880,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,881,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",881,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,830.0,hip://0,"['--input=1', '--benchmark_repetitions=3']",129,521.33,181,169,34.09639,12,True,28300.0,882,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",882,True,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,True,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,883,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",883,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,884,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",884,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,885,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",885,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,886,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",886,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,887,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",887,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,888,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",888,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,889,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",889,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,890,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",890,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,891,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",891,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,892,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",892,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,893,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",893,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,894,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",894,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,895,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",895,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,896,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",896,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,897,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",897,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,898,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",898,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,899,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",899,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,900,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",900,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,901,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",901,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,902,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",902,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,903,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",903,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,904,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",904,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,905,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",905,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,906,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",906,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,907,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",907,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,830.0,hip://0,"['--input=1', '--benchmark_repetitions=3']",129,521.33,177,164,27.22892,13,True,22600.0,908,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",908,True,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,True,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,909,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",909,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,910,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",910,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,911,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",911,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,912,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",912,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,913,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",913,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,914,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",914,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,915,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",915,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,916,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",916,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,917,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",917,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,918,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",918,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,919,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",919,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,920,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",920,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,921,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",921,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,922,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",922,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,923,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",923,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,924,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",924,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,925,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",925,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,926,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",926,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,927,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",927,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,928,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",928,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,929,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",929,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,930,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",930,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,931,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",931,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,932,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",932,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,933,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",933,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,830.0,hip://0,"['--input=1', '--benchmark_repetitions=3']",129,521.33,166,150,17.3494,16,True,14400.0,934,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",934,True,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,True,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,935,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",935,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,936,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",936,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,937,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",937,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,,,"['--input=1', '--benchmark_repetitions=3']",,,,,,,False,,938,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",938,False,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,False,
gfx942,830.0,hip://0,"['--input=1', '--benchmark_repetitions=3']",129,521.33,140,10,0.73695,130,True,611.67,939,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",939,True,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,True,
gfx942,830.0,hip://0,"['--input=1', '--benchmark_repetitions=3']",129,521.33,145,9,0.73655,136,True,611.33,940,"['--iree-hal-target-device=hip', '--iree-hip-target=gfx942', '--compile-from=executable-sources']",940,True,sharkmi300x-4::['hip://0'],compute_gemm_4096_4096_8192_f16_f32_tA,,,True,
