arch,candidate_id,cfg,cfg.K,cfg.M,cfg.N,cfg.allowed_waves_per_eu,cfg.codegen_pipeline,cfg.mma_attr,cfg.padding,cfg.pipeline_options_search_space,cfg.promote_operands,cfg.reduction_tile_sizes,cfg.sg_m_cnt,cfg.sg_n_cnt,cfg.subgroup_size,cfg.subgroup_tile_sizes,cfg.wg_x,cfg.wg_y,cfg.wg_z,cfg.workgroup_tile_sizes,device,dispatch_id,notes,op_kind,rocm_version,tuner_commit
"('gfx942',)",570,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[272, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",571,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[288, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",572,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[304, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",573,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[320, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",574,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[336, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",575,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[352, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",576,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[368, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",577,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[384, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",578,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[400, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",579,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[416, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",580,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[432, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",581,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[448, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",582,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[464, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",583,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[480, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",584,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[496, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",585,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[512, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",586,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,2,64,"[0, 0, 0]",128,1,1,"[208, 64, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",587,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,1,64,"[0, 0, 0]",64,1,1,"[208, 64, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",588,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,1,64,"[0, 0, 0]",64,1,1,"[208, 16, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",589,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,1,64,"[0, 0, 0]",64,1,1,"[208, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",590,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,1,64,"[0, 0, 0]",64,1,1,"[208, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",591,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,1,64,"[0, 0, 0]",64,1,1,"[208, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",592,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 32]",1,1,64,"[0, 0, 0]",64,1,1,"[192, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",593,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_32x32x8_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",2,4,64,"[0, 0, 0]",256,2,1,"[192, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",594,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",2,4,64,"[0, 0, 0]",256,2,1,"[256, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",595,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",2,4,64,"[0, 0, 0]",256,2,1,"[320, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",596,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",2,4,64,"[0, 0, 0]",256,2,1,"[352, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",597,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",2,4,64,"[0, 0, 0]",256,2,1,"[384, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",598,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",2,4,64,"[0, 0, 0]",256,2,1,"[384, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",599,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",2,4,64,"[0, 0, 0]",256,2,1,"[320, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",600,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",2,4,64,"[0, 0, 0]",256,2,1,"[352, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",601,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",2,4,64,"[0, 0, 0]",256,2,1,"[288, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",602,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",2,4,64,"[0, 0, 0]",256,2,1,"[288, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",603,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",2,4,64,"[0, 0, 0]",256,2,1,"[256, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",604,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",2,2,64,"[0, 0, 0]",128,2,1,"[384, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",605,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[256, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",606,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[192, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",607,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[128, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",608,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[128, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",609,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[64, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",610,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[64, 128, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",611,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[192, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",612,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[192, 256, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",613,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[256, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",614,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[256, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",615,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[256, 64, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",616,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[256, 64, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",617,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[448, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",618,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[384, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",619,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x32_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[320, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",620,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[384, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",621,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[448, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",622,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[320, 32, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
"('gfx942',)",623,,8192,4096,4096,[2],LLVMGPUVectorDistribute,#iree_gpu.mma_layout<MFMA_F32_16x16x16_F16>,,"PipelineOptionsSearchSpace(prefetch_shared_memory=[True], no_reduce_shared_memory_bank_conflicts=[None], use_igemm_convolution=[None])","[0, 1]","[0, 0, 64]",4,2,64,"[0, 0, 0]",128,4,1,"[448, 64, 0]",sharkmi300x-4::['hip://0'],"('compute_gemm_4096_4096_8192_f16_f32_tA',)","('',)",contraction,"('',)","('',)"
